,label,image
Climacograptus leptothecalis,53802,HXU_8248.jpg
Climacograptus leptothecalis,53802,HXU_8249.jpg
Climacograptus leptothecalis,53802,HXU_8250.jpg
Climacograptus leptothecalis,53802,HXU_8251.jpg
Climacograptus leptothecalis,53802,HXU_8252.jpg
Climacograptus leptothecalis,53802,HXU_8253.jpg
Climacograptus leptothecalis,53802,HXU_8254.jpg
Climacograptus leptothecalis,53802,HXU_8255.jpg
Climacograptus leptothecalis,53803,20200601pm_131.jpg
Climacograptus leptothecalis,53803,20200601pm_132.jpg
Climacograptus leptothecalis,53803,20200601pm_133.jpg
Climacograptus leptothecalis,53803,20200601pm_134.jpg
Climacograptus leptothecalis,53803,20200601pm_135.jpg
Climacograptus leptothecalis,53803,20200601pm_136.jpg
Climacograptus leptothecalis,53803,20200601pm_137.jpg
Climacograptus leptothecalis,53803,20200601pm_138.jpg
Climacograptus leptothecalis,53803,20200601pm_139.jpg
Climacograptus leptothecalis,53803,20200601pm_140.jpg
Climacograptus leptothecalis,53803,HXU_8256.jpg
Climacograptus leptothecalis,53803,HXU_8257.jpg
Climacograptus leptothecalis,53803,HXU_8258.jpg
Climacograptus leptothecalis,53803,HXU_8259.jpg
Climacograptus leptothecalis,53803,HXU_8260.jpg
Climacograptus leptothecalis,53803,HXU_8261.jpg
Climacograptus leptothecalis,53803,HXU_8262.jpg
Climacograptus leptothecalis,53803,HXU_8263.jpg
Climacograptus leptothecalis,53803,HXU_8264.jpg
Climacograptus leptothecalis,53803,HXU_8265.jpg
Climacograptus leptothecalis,53803,HXU_8266.jpg
Climacograptus leptothecalis,53806,20200601pm_141.jpg
Climacograptus leptothecalis,53806,20200601pm_142.jpg
Climacograptus leptothecalis,53806,20200601pm_143.jpg
Climacograptus leptothecalis,53806,20200601pm_144.jpg
Climacograptus leptothecalis,53806,20200601pm_145.jpg
Climacograptus leptothecalis,53806,20200601pm_146.jpg
Climacograptus leptothecalis,53806,20200601pm_147.jpg
Climacograptus leptothecalis,53806,20200601pm_148.jpg
Climacograptus leptothecalis,53806,20200601pm_149.jpg
Climacograptus leptothecalis,53806,20200601pm_150.jpg
Climacograptus leptothecalis,53806,HXU_8267.jpg
Climacograptus leptothecalis,53806,HXU_8268.jpg
Climacograptus leptothecalis,53806,HXU_8269.jpg
Climacograptus leptothecalis,53806,HXU_8270.jpg
Climacograptus leptothecalis,53806,HXU_8271.jpg
Climacograptus leptothecalis,53806,HXU_8272.jpg
Climacograptus leptothecalis,53806,HXU_8273.jpg
Climacograptus leptothecalis,53806,HXU_8274.jpg
Climacograptus leptothecalis,53806,HXU_8275.jpg
Climacograptus leptothecalis,53806,HXU_8276.jpg
Climacograptus leptothecalis,56520,20200602am_040.jpg
Climacograptus leptothecalis,56520,20200602am_041.jpg
Climacograptus leptothecalis,56520,20200602am_042.jpg
Climacograptus leptothecalis,56520,20200602am_043.jpg
Climacograptus leptothecalis,56520,20200602am_044.jpg
Climacograptus leptothecalis,56520,20200602am_045.jpg
Climacograptus leptothecalis,56520,20200602am_046.jpg
Climacograptus leptothecalis,56520,20200602am_047.jpg
Climacograptus leptothecalis,56520,20200602am_048.jpg
Climacograptus leptothecalis,56520,20200602am_049.jpg
Climacograptus leptothecalis,56520,HXU_8336.jpg
Climacograptus leptothecalis,56520,HXU_8338.jpg
Climacograptus leptothecalis,56520,HXU_8339.jpg
Climacograptus leptothecalis,56520,HXU_8340.jpg
Climacograptus leptothecalis,56520,HXU_8341.jpg
Climacograptus leptothecalis,56520,HXU_8343.jpg
Climacograptus leptothecalis,56520,HXU_8344.jpg
Climacograptus leptothecalis,56520,HXU_8345.jpg
Climacograptus leptothecalis,56520,HXU_8346.jpg
Climacograptus leptothecalis,56520,HXU_8347.jpg
Climacograptus leptothecalis,57650,20200603am_.jpg
Climacograptus leptothecalis,57650,20200603am_001.jpg
Climacograptus leptothecalis,57650,20200603am_002.jpg
Climacograptus leptothecalis,57650,20200603am_003.jpg
Climacograptus leptothecalis,57650,20200603am_004.jpg
Climacograptus leptothecalis,57650,20200603am_005.jpg
Climacograptus leptothecalis,57650,20200603am_006.jpg
Climacograptus leptothecalis,57650,20200603am_007.jpg
Climacograptus leptothecalis,57650,20200603am_008.jpg
Climacograptus leptothecalis,57650,20200603am_009.jpg
Climacograptus leptothecalis,57650,HXU_8623.jpg
Climacograptus leptothecalis,57650,HXU_8627.jpg
Climacograptus leptothecalis,57650,HXU_8629.jpg
Climacograptus leptothecalis,57650,HXU_8630.jpg
Climacograptus leptothecalis,57650,HXU_8631.jpg
Climacograptus leptothecalis,57650,HXU_8632.jpg
Climacograptus leptothecalis,57650,HXU_8633.jpg
Climacograptus leptothecalis,57650,HXU_8634.jpg
Climacograptus leptothecalis,57651,20200603am_010.jpg
Climacograptus leptothecalis,57651,20200603am_011.jpg
Climacograptus leptothecalis,57651,20200603am_012.jpg
Climacograptus leptothecalis,57651,20200603am_013.jpg
Climacograptus leptothecalis,57651,20200603am_014.jpg
Climacograptus leptothecalis,57651,20200603am_015.jpg
Climacograptus leptothecalis,57651,20200603am_016.jpg
Climacograptus leptothecalis,57651,20200603am_017.jpg
Climacograptus leptothecalis,57651,20200603am_018.jpg
Climacograptus leptothecalis,57651,20200603am_019.jpg
Climacograptus leptothecalis,57651,HXU_8650.jpg
Climacograptus leptothecalis,57651,HXU_8651.jpg
Climacograptus leptothecalis,57651,HXU_8652.jpg
Climacograptus leptothecalis,57651,HXU_8653.jpg
Climacograptus leptothecalis,57651,HXU_8654.jpg
Climacograptus leptothecalis,57651,HXU_8655.jpg
Climacograptus leptothecalis,57651,HXU_8656.jpg
Climacograptus leptothecalis,57651,HXU_8657.jpg
Climacograptus leptothecalis,57651,HXU_8658.jpg
Climacograptus leptothecalis,57651,HXU_8659.jpg
Climacograptus leptothecalis,57652,20200603am_020.jpg
Climacograptus leptothecalis,57652,20200603am_021.jpg
Climacograptus leptothecalis,57652,20200603am_022.jpg
Climacograptus leptothecalis,57652,20200603am_023.jpg
Climacograptus leptothecalis,57652,20200603am_024.jpg
Climacograptus leptothecalis,57652,20200603am_025.jpg
Climacograptus leptothecalis,57652,20200603am_026.jpg
Climacograptus leptothecalis,57652,20200603am_027.jpg
Climacograptus leptothecalis,57652,20200603am_028.jpg
Climacograptus leptothecalis,57652,20200603am_029.jpg
Climacograptus leptothecalis,57652,20200603am_030.jpg
Climacograptus leptothecalis,57652,HXU_8660.jpg
Climacograptus leptothecalis,57652,HXU_8661.jpg
Climacograptus leptothecalis,57652,HXU_8662.jpg
Climacograptus leptothecalis,57652,HXU_8663.jpg
Climacograptus leptothecalis,57652,HXU_8664.jpg
Climacograptus leptothecalis,57652,HXU_8665.jpg
Climacograptus leptothecalis,57652,HXU_8666.jpg
Climacograptus leptothecalis,57652,HXU_8667.jpg
Climacograptus leptothecalis,57652,HXU_8668.jpg
Climacograptus leptothecalis,57652,HXU_8669.jpg
Climacograptus leptothecalis,57653,20200603am_031.jpg
Climacograptus leptothecalis,57653,20200603am_032.jpg
Climacograptus leptothecalis,57653,20200603am_033.jpg
Climacograptus leptothecalis,57653,20200603am_034.jpg
Climacograptus leptothecalis,57653,20200603am_035.jpg
Climacograptus leptothecalis,57653,20200603am_036.jpg
Climacograptus leptothecalis,57653,20200603am_037.jpg
Climacograptus leptothecalis,57653,20200603am_038.jpg
Climacograptus leptothecalis,57653,20200603am_039.jpg
Climacograptus leptothecalis,57653,20200603am_040.jpg
Climacograptus leptothecalis,57653,HXU_8670.jpg
Climacograptus leptothecalis,57653,HXU_8671.jpg
Climacograptus leptothecalis,57653,HXU_8672.jpg
Climacograptus leptothecalis,57653,HXU_8673.jpg
Climacograptus leptothecalis,57653,HXU_8674.jpg
Climacograptus leptothecalis,57653,HXU_8675.jpg
Climacograptus leptothecalis,57653,HXU_8676.jpg
Climacograptus leptothecalis,57653,HXU_8677.jpg
Climacograptus leptothecalis,57653,HXU_8678.jpg
Climacograptus leptothecalis,57653,HXU_8679.jpg
Climacograptus leptothecalis,57655,20200603am_041.jpg
Climacograptus leptothecalis,57655,20200603am_042.jpg
Climacograptus leptothecalis,57655,20200603am_043.jpg
Climacograptus leptothecalis,57655,20200603am_045.jpg
Climacograptus leptothecalis,57655,20200603am_046.jpg
Climacograptus leptothecalis,57655,20200603am_047.jpg
Climacograptus leptothecalis,57655,20200603am_048.jpg
Climacograptus leptothecalis,57655,20200603am_049.jpg
Climacograptus leptothecalis,57655,20200603am_050.jpg
Climacograptus leptothecalis,57655,20200603am_051.jpg
Climacograptus leptothecalis,57655,20200603am_052.jpg
Climacograptus leptothecalis,57655,20200603am_053.jpg
Climacograptus leptothecalis,57655,20200603am_054.jpg
Climacograptus leptothecalis,57655,20200603am_055.jpg
Climacograptus leptothecalis,57655,HXU_8680.jpg
Climacograptus leptothecalis,57655,HXU_8681.jpg
Climacograptus leptothecalis,57655,HXU_8682.jpg
Climacograptus leptothecalis,57655,HXU_8683.jpg
Climacograptus leptothecalis,57655,HXU_8684.jpg
Climacograptus leptothecalis,57655,HXU_8685.jpg
Climacograptus leptothecalis,57655,HXU_8686.jpg
Climacograptus leptothecalis,57655,HXU_8687.jpg
Climacograptus leptothecalis,57655,HXU_8688.jpg
Climacograptus leptothecalis,57656,20200603am_056.jpg
Climacograptus leptothecalis,57656,20200603am_057.jpg
Climacograptus leptothecalis,57656,20200603am_058.jpg
Climacograptus leptothecalis,57656,20200603am_059.jpg
Climacograptus leptothecalis,57656,20200603am_060.jpg
Climacograptus leptothecalis,57656,20200603am_061.jpg
Climacograptus leptothecalis,57656,20200603am_062.jpg
Climacograptus leptothecalis,57656,20200603am_063.jpg
Climacograptus leptothecalis,57656,20200603am_064.jpg
Climacograptus leptothecalis,57656,20200603am_065.jpg
Climacograptus leptothecalis,57656,HXU_8689.jpg
Climacograptus leptothecalis,57656,HXU_8690.jpg
Climacograptus leptothecalis,57656,HXU_8691.jpg
Climacograptus leptothecalis,57656,HXU_8692.jpg
Climacograptus leptothecalis,57656,HXU_8693.jpg
Climacograptus leptothecalis,57656,HXU_8694.jpg
Climacograptus leptothecalis,57656,HXU_8695.jpg
Climacograptus leptothecalis,57656,HXU_8696.jpg
Climacograptus leptothecalis,57656,HXU_8697.jpg
Climacograptus leptothecalis,57656,HXU_8698.jpg
Climacograptus leptothecalis,57656,HXU_8699.jpg
Climacograptus leptothecalis,57656,HXU_8700.jpg
Climacograptus leptothecalis,57656,HXU_8701.jpg
Climacograptus leptothecalis,57657,20200603am_066.jpg
Climacograptus leptothecalis,57657,20200603am_067.jpg
Climacograptus leptothecalis,57657,20200603am_068.jpg
Climacograptus leptothecalis,57657,20200603am_069.jpg
Climacograptus leptothecalis,57657,20200603am_070.jpg
Climacograptus leptothecalis,57657,20200603am_071.jpg
Climacograptus leptothecalis,57657,20200603am_072.jpg
Climacograptus leptothecalis,57657,20200603am_073.jpg
Climacograptus leptothecalis,57657,20200603am_074.jpg
Climacograptus leptothecalis,57657,20200603am_075.jpg
Climacograptus leptothecalis,57657,HXU_8702.jpg
Climacograptus leptothecalis,57657,HXU_8703.jpg
Climacograptus leptothecalis,57657,HXU_8704.jpg
Climacograptus leptothecalis,57657,HXU_8705.jpg
Climacograptus leptothecalis,57657,HXU_8706.jpg
Climacograptus leptothecalis,57657,HXU_8707.jpg
Climacograptus leptothecalis,57657,HXU_8708.jpg
Climacograptus leptothecalis,57657,HXU_8709.jpg
Climacograptus leptothecalis,57657,HXU_8710.jpg
Climacograptus leptothecalis,57657,HXU_8711.jpg
Climacograptus leptothecalis,57658,20200603am_076.jpg
Climacograptus leptothecalis,57658,20200603am_077.jpg
Climacograptus leptothecalis,57658,20200603am_078.jpg
Climacograptus leptothecalis,57658,20200603am_079.jpg
Climacograptus leptothecalis,57658,20200603am_080.jpg
Climacograptus leptothecalis,57658,20200603am_081.jpg
Climacograptus leptothecalis,57658,20200603am_082.jpg
Climacograptus leptothecalis,57658,20200603am_083.jpg
Climacograptus leptothecalis,57658,20200603am_084.jpg
Climacograptus leptothecalis,57658,20200603am_085.jpg
Climacograptus leptothecalis,57658,20200603am_086.jpg
Climacograptus leptothecalis,57658,20200603am_087.jpg
Climacograptus leptothecalis,57658,HXU_8712.jpg
Climacograptus leptothecalis,57658,HXU_8713.jpg
Climacograptus leptothecalis,57658,HXU_8714.jpg
Climacograptus leptothecalis,57658,HXU_8715.jpg
Climacograptus leptothecalis,57658,HXU_8716.jpg
Climacograptus leptothecalis,57658,HXU_8717.jpg
Climacograptus leptothecalis,57658,HXU_8718.jpg
Climacograptus leptothecalis,57658,HXU_8719.jpg
Climacograptus leptothecalis,57658,HXU_8720.jpg
Climacograptus leptothecalis,57658,HXU_8721.jpg
Climacograptus leptothecalis,57658,HXU_8722.jpg
Climacograptus leptothecalis,57658,HXU_8723.jpg
Climacograptus leptothecalis,57658,HXU_8724.jpg
Climacograptus leptothecalis,57659,20200603am_088.jpg
Climacograptus leptothecalis,57659,20200603am_089.jpg
Climacograptus leptothecalis,57659,20200603am_090.jpg
Climacograptus leptothecalis,57659,20200603am_091.jpg
Climacograptus leptothecalis,57659,20200603am_092.jpg
Climacograptus leptothecalis,57659,20200603am_093.jpg
Climacograptus leptothecalis,57659,20200603am_094.jpg
Climacograptus leptothecalis,57659,20200603am_095.jpg
Climacograptus leptothecalis,57659,20200603am_096.jpg
Climacograptus leptothecalis,57659,20200603am_097.jpg
Climacograptus leptothecalis,57659,20200603am_098.jpg
Climacograptus leptothecalis,57659,HXU_8729.jpg
Climacograptus leptothecalis,57659,HXU_8730.jpg
Climacograptus leptothecalis,57659,HXU_8731.jpg
Climacograptus leptothecalis,57659,HXU_8732.jpg
Climacograptus leptothecalis,57659,HXU_8733.jpg
Climacograptus leptothecalis,57659,HXU_8734.jpg
Climacograptus leptothecalis,57659,HXU_8735.jpg
Climacograptus leptothecalis,57659,HXU_8736.jpg
Climacograptus leptothecalis,57659,HXU_8737.jpg
Climacograptus leptothecalis,57660,20200603am_099.jpg
Climacograptus leptothecalis,57660,20200603am_100.jpg
Climacograptus leptothecalis,57660,20200603am_101.jpg
Climacograptus leptothecalis,57660,20200603am_102.jpg
Climacograptus leptothecalis,57660,20200603am_103.jpg
Climacograptus leptothecalis,57660,20200603am_104.jpg
Climacograptus leptothecalis,57660,20200603am_105.jpg
Climacograptus leptothecalis,57660,20200603am_106.jpg
Climacograptus leptothecalis,57660,20200603am_107.jpg
Climacograptus leptothecalis,57660,20200603am_108.jpg
Climacograptus leptothecalis,57660,20200603am_109.jpg
Climacograptus leptothecalis,57660,HXU_8738.jpg
Climacograptus leptothecalis,57660,HXU_8739.jpg
Climacograptus leptothecalis,57660,HXU_8740.jpg
Climacograptus leptothecalis,57660,HXU_8741.jpg
Climacograptus leptothecalis,57660,HXU_8742.jpg
Climacograptus leptothecalis,57660,HXU_8743.jpg
Climacograptus leptothecalis,57660,HXU_8744.jpg
Climacograptus leptothecalis,57660,HXU_8745.jpg
Climacograptus leptothecalis,57660,HXU_8746.jpg
Climacograptus leptothecalis,57660,HXU_8747.jpg
Climacograptus leptothecalis,57660,HXU_8748.jpg
Climacograptus leptothecalis,57660,HXU_8749.jpg
Climacograptus leptothecalis,57660,HXU_8750.jpg
Climacograptus leptothecalis,57661,20200603am_110.jpg
Climacograptus leptothecalis,57661,20200603am_111.jpg
Climacograptus leptothecalis,57661,20200603am_112.jpg
Climacograptus leptothecalis,57661,20200603am_113.jpg
Climacograptus leptothecalis,57661,20200603am_114.jpg
Climacograptus leptothecalis,57661,20200603am_115.jpg
Climacograptus leptothecalis,57661,20200603am_116.jpg
Climacograptus leptothecalis,57661,20200603am_117.jpg
Climacograptus leptothecalis,57661,20200603am_118.jpg
Climacograptus leptothecalis,57661,20200603am_119.jpg
Climacograptus leptothecalis,57661,HXU_8751.jpg
Climacograptus leptothecalis,57661,HXU_8752.jpg
Climacograptus leptothecalis,57661,HXU_8753.jpg
Climacograptus leptothecalis,57661,HXU_8754.jpg
Climacograptus leptothecalis,57661,HXU_8755.jpg
Climacograptus leptothecalis,57661,HXU_8756.jpg
Climacograptus leptothecalis,57661,HXU_8757.jpg
Climacograptus leptothecalis,57661,HXU_8758.jpg
Climacograptus leptothecalis,57661,HXU_8759.jpg
Climacograptus leptothecalis,57661,HXU_8760.jpg
Climacograptus leptothecalis,57661,HXU_8761.jpg
Climacograptus leptothecalis,57662,20200603am_120.jpg
Climacograptus leptothecalis,57662,20200603am_121.jpg
Climacograptus leptothecalis,57662,20200603am_122.jpg
Climacograptus leptothecalis,57662,20200603am_123.jpg
Climacograptus leptothecalis,57662,20200603am_124.jpg
Climacograptus leptothecalis,57662,20200603am_125.jpg
Climacograptus leptothecalis,57662,20200603am_126.jpg
Climacograptus leptothecalis,57662,20200603am_127.jpg
Climacograptus leptothecalis,57662,20200603am_128.jpg
Climacograptus leptothecalis,57662,20200603am_129.jpg
Climacograptus leptothecalis,57662,HXU_8762.jpg
Climacograptus leptothecalis,57662,HXU_8763.jpg
Climacograptus leptothecalis,57662,HXU_8764.jpg
Climacograptus leptothecalis,57662,HXU_8765.jpg
Climacograptus leptothecalis,57662,HXU_8766.jpg
Climacograptus leptothecalis,57662,HXU_8767.jpg
Climacograptus leptothecalis,57662,HXU_8768.jpg
Climacograptus leptothecalis,57662,HXU_8769.jpg
Climacograptus leptothecalis,57662,HXU_8770.jpg
Climacograptus leptothecalis,57662,HXU_8771.jpg
Climacograptus leptothecalis,57663,20200603am_130.jpg
Climacograptus leptothecalis,57663,20200603am_131.jpg
Climacograptus leptothecalis,57663,20200603am_132.jpg
Climacograptus leptothecalis,57663,20200603am_133.jpg
Climacograptus leptothecalis,57663,20200603am_134.jpg
Climacograptus leptothecalis,57663,20200603am_135.jpg
Climacograptus leptothecalis,57663,20200603am_136.jpg
Climacograptus leptothecalis,57663,20200603am_137.jpg
Climacograptus leptothecalis,57663,20200603am_138.jpg
Climacograptus leptothecalis,57663,20200603am_139.jpg
Climacograptus leptothecalis,57663,HXU_8772.jpg
Climacograptus leptothecalis,57663,HXU_8773.jpg
Climacograptus leptothecalis,57663,HXU_8774.jpg
Climacograptus leptothecalis,57663,HXU_8775.jpg
Climacograptus leptothecalis,57663,HXU_8776.jpg
Climacograptus leptothecalis,57663,HXU_8777.jpg
Climacograptus leptothecalis,57663,HXU_8778.jpg
Climacograptus leptothecalis,57663,HXU_8779.jpg
Climacograptus leptothecalis,57663,HXU_8780.jpg
Climacograptus leptothecalis,57664,20200603am_140.jpg
Climacograptus leptothecalis,57664,20200603am_141.jpg
Climacograptus leptothecalis,57664,20200603am_142.jpg
Climacograptus leptothecalis,57664,20200603am_143.jpg
Climacograptus leptothecalis,57664,20200603am_144.jpg
Climacograptus leptothecalis,57664,20200603am_145.jpg
Climacograptus leptothecalis,57664,20200603am_146.jpg
Climacograptus leptothecalis,57664,20200603am_147.jpg
Climacograptus leptothecalis,57664,20200603am_148.jpg
Climacograptus leptothecalis,57664,20200603am_149.jpg
Climacograptus leptothecalis,57664,20200603am_150.jpg
Climacograptus leptothecalis,57664,20200603am_151.jpg
Climacograptus leptothecalis,57664,20200603am_152.jpg
Climacograptus leptothecalis,57664,20200603am_153.jpg
Climacograptus leptothecalis,57664,20200603am_154.jpg
Climacograptus leptothecalis,57664,20200603am_155.jpg
Climacograptus leptothecalis,57664,20200603am_156.jpg
Climacograptus leptothecalis,57664,20200603am_157.jpg
Climacograptus leptothecalis,57664,20200603am_158.jpg
Climacograptus leptothecalis,57664,20200603am_159.jpg
Climacograptus leptothecalis,57664,20200603am_160.jpg
Climacograptus leptothecalis,57664,20200603am_161.jpg
Climacograptus leptothecalis,57664,20200603am_162.jpg
Climacograptus leptothecalis,57664,HXU_8781.jpg
Climacograptus leptothecalis,57664,HXU_8782.jpg
Climacograptus leptothecalis,57664,HXU_8783.jpg
Climacograptus leptothecalis,57664,HXU_8784.jpg
Climacograptus leptothecalis,57664,HXU_8785.jpg
Climacograptus leptothecalis,57664,HXU_8786.jpg
Climacograptus leptothecalis,57664,HXU_8787.jpg
Climacograptus leptothecalis,57664,HXU_8788.jpg
Climacograptus leptothecalis,57664,HXU_8789.jpg
Climacograptus leptothecalis,57664,HXU_8790.jpg
Climacograptus leptothecalis,57664,HXU_8791.jpg
Climacograptus leptothecalis,57664,HXU_8792.jpg
Climacograptus leptothecalis,57664,HXU_8793.jpg
Climacograptus leptothecalis,57664,HXU_8794.jpg
Climacograptus leptothecalis,57664,HXU_8795.jpg
Climacograptus leptothecalis,57664,HXU_8796.jpg
Climacograptus leptothecalis,57664,HXU_8797.jpg
Climacograptus leptothecalis,57665,20200603pm_.jpg
Climacograptus leptothecalis,57665,20200603pm_001.jpg
Climacograptus leptothecalis,57665,20200603pm_002.jpg
Climacograptus leptothecalis,57665,20200603pm_003.jpg
Climacograptus leptothecalis,57665,20200603pm_004.jpg
Climacograptus leptothecalis,57665,20200603pm_005.jpg
Climacograptus leptothecalis,57665,20200603pm_006.jpg
Climacograptus leptothecalis,57665,20200603pm_007.jpg
Climacograptus leptothecalis,57665,20200603pm_008.jpg
Climacograptus leptothecalis,57665,20200603pm_009.jpg
Climacograptus leptothecalis,57665,HXU_8798.jpg
Climacograptus leptothecalis,57665,HXU_8799.jpg
Climacograptus leptothecalis,57665,HXU_8800.jpg
Climacograptus leptothecalis,57665,HXU_8801.jpg
Climacograptus leptothecalis,57665,HXU_8802.jpg
Climacograptus leptothecalis,57665,HXU_8803.jpg
Climacograptus leptothecalis,57665,HXU_8804.jpg
Climacograptus leptothecalis,57665,HXU_8805.jpg
Climacograptus leptothecalis,57665,HXU_8806.jpg
Climacograptus leptothecalis,57665,HXU_8807.jpg
Climacograptus leptothecalis,57665,HXU_8808.jpg
Climacograptus leptothecalis,57665,HXU_8809.jpg
Climacograptus leptothecalis,57666,20200603pm_010.jpg
Climacograptus leptothecalis,57666,20200603pm_011.jpg
Climacograptus leptothecalis,57666,20200603pm_012.jpg
Climacograptus leptothecalis,57666,20200603pm_013.jpg
Climacograptus leptothecalis,57666,20200603pm_014.jpg
Climacograptus leptothecalis,57666,20200603pm_015.jpg
Climacograptus leptothecalis,57666,20200603pm_016.jpg
Climacograptus leptothecalis,57666,20200603pm_017.jpg
Climacograptus leptothecalis,57666,20200603pm_018.jpg
Climacograptus leptothecalis,57666,20200603pm_019.jpg
Climacograptus leptothecalis,57666,HXU_8810.jpg
Climacograptus leptothecalis,57666,HXU_8811.jpg
Climacograptus leptothecalis,57666,HXU_8812.jpg
Climacograptus leptothecalis,57666,HXU_8813.jpg
Climacograptus leptothecalis,57666,HXU_8814.jpg
Climacograptus leptothecalis,57666,HXU_8815.jpg
Climacograptus leptothecalis,57666,HXU_8816.jpg
Climacograptus leptothecalis,57666,HXU_8817.jpg
Climacograptus leptothecalis,57666,HXU_8818.jpg
Climacograptus leptothecalis,57666,HXU_8819.jpg
Climacograptus leptothecalis,57666,HXU_8820.jpg
Climacograptus leptothecalis,57666,HXU_8821.jpg
Climacograptus leptothecalis,57667,20200603pm_020.jpg
Climacograptus leptothecalis,57667,20200603pm_021.jpg
Climacograptus leptothecalis,57667,20200603pm_022.jpg
Climacograptus leptothecalis,57667,20200603pm_023.jpg
Climacograptus leptothecalis,57667,20200603pm_024.jpg
Climacograptus leptothecalis,57667,20200603pm_025.jpg
Climacograptus leptothecalis,57667,20200603pm_026.jpg
Climacograptus leptothecalis,57667,20200603pm_027.jpg
Climacograptus leptothecalis,57667,20200603pm_028.jpg
Climacograptus leptothecalis,57667,20200603pm_029.jpg
Climacograptus leptothecalis,57667,HXU_8822.jpg
Climacograptus leptothecalis,57667,HXU_8823.jpg
Climacograptus leptothecalis,57667,HXU_8824.jpg
Climacograptus leptothecalis,57667,HXU_8825.jpg
Climacograptus leptothecalis,57667,HXU_8826.jpg
Climacograptus leptothecalis,57667,HXU_8827.jpg
Climacograptus leptothecalis,57667,HXU_8828.jpg
Climacograptus leptothecalis,57667,HXU_8829.jpg
Climacograptus leptothecalis,57667,HXU_8830.jpg
Climacograptus leptothecalis,57667,HXU_8831.jpg
Climacograptus leptothecalis,57667,HXU_8832.jpg
Climacograptus leptothecalis,57667,HXU_8833.jpg
Climacograptus leptothecalis,57667,HXU_8834.jpg
Climacograptus leptothecalis,57667,HXU_8835.jpg
Climacograptus leptothecalis,57667,HXU_8836.jpg
Climacograptus leptothecalis,57668,20200603pm_030.jpg
Climacograptus leptothecalis,57668,20200603pm_031.jpg
Climacograptus leptothecalis,57668,20200603pm_032.jpg
Climacograptus leptothecalis,57668,20200603pm_033.jpg
Climacograptus leptothecalis,57668,20200603pm_034.jpg
Climacograptus leptothecalis,57668,20200603pm_035.jpg
Climacograptus leptothecalis,57668,20200603pm_036.jpg
Climacograptus leptothecalis,57668,20200603pm_037.jpg
Climacograptus leptothecalis,57668,20200603pm_038.jpg
Climacograptus leptothecalis,57668,20200603pm_039.jpg
Climacograptus leptothecalis,57668,HXU_8837.jpg
Climacograptus leptothecalis,57668,HXU_8838.jpg
Climacograptus leptothecalis,57668,HXU_8839.jpg
Climacograptus leptothecalis,57668,HXU_8840.jpg
Climacograptus leptothecalis,57668,HXU_8841.jpg
Climacograptus leptothecalis,57668,HXU_8842.jpg
Climacograptus leptothecalis,57668,HXU_8843.jpg
Climacograptus leptothecalis,57668,HXU_8844.jpg
Climacograptus leptothecalis,57668,HXU_8845.jpg
Climacograptus leptothecalis,57668,HXU_8846.jpg
Climacograptus leptothecalis,57668,HXU_8847.jpg
Climacograptus leptothecalis,57669,20200603pm_040.jpg
Climacograptus leptothecalis,57669,20200603pm_041.jpg
Climacograptus leptothecalis,57669,20200603pm_042.jpg
Climacograptus leptothecalis,57669,20200603pm_043.jpg
Climacograptus leptothecalis,57669,20200603pm_044.jpg
Climacograptus leptothecalis,57669,20200603pm_045.jpg
Climacograptus leptothecalis,57669,20200603pm_046.jpg
Climacograptus leptothecalis,57669,20200603pm_047.jpg
Climacograptus leptothecalis,57669,20200603pm_048.jpg
Climacograptus leptothecalis,57669,20200603pm_049.jpg
Climacograptus leptothecalis,57669,HXU_8848.jpg
Climacograptus leptothecalis,57669,HXU_8849.jpg
Climacograptus leptothecalis,57669,HXU_8850.jpg
Climacograptus leptothecalis,57669,HXU_8851.jpg
Climacograptus leptothecalis,57669,HXU_8852.jpg
Climacograptus leptothecalis,57669,HXU_8853.jpg
Climacograptus leptothecalis,57669,HXU_8854.jpg
Climacograptus leptothecalis,57669,HXU_8855.jpg
Climacograptus leptothecalis,57669,HXU_8856.jpg
Climacograptus leptothecalis,57669,HXU_8857.jpg
Climacograptus leptothecalis,57669,HXU_8858.jpg
Climacograptus leptothecalis,57670,20200603pm_050.jpg
Climacograptus leptothecalis,57670,20200603pm_051.jpg
Climacograptus leptothecalis,57670,20200603pm_052.jpg
Climacograptus leptothecalis,57670,20200603pm_053.jpg
Climacograptus leptothecalis,57670,20200603pm_054.jpg
Climacograptus leptothecalis,57670,20200603pm_055.jpg
Climacograptus leptothecalis,57670,20200603pm_056.jpg
Climacograptus leptothecalis,57670,20200603pm_057.jpg
Climacograptus leptothecalis,57670,20200603pm_058.jpg
Climacograptus leptothecalis,57670,20200603pm_059.jpg
Climacograptus leptothecalis,57670,20200603pm_060.jpg
Climacograptus leptothecalis,57670,20200603pm_061.jpg
Climacograptus leptothecalis,57670,20200603pm_062.jpg
Climacograptus leptothecalis,57670,HXU_8859.jpg
Climacograptus leptothecalis,57670,HXU_8860.jpg
Climacograptus leptothecalis,57670,HXU_8861.jpg
Climacograptus leptothecalis,57670,HXU_8864.jpg
Climacograptus leptothecalis,57670,HXU_8865.jpg
Climacograptus leptothecalis,57670,HXU_8866.jpg
Climacograptus leptothecalis,57670,HXU_8867.jpg
Climacograptus leptothecalis,57670,HXU_8868.jpg
